URL,TITLE,METADESCRIPTION,KEYWORDS,SOCIALTAGS,COURSENAME,PROVIDER,PRICE,DURATION,CERTIFICATE,INSTRUCTOR,DESCRIPTION,LEVEL,ISVALID?
https://redhoop.com/coursera-global-sustainable-energy-past-present-and-future-3867-2.html,Online Course - Global Sustainable Energy: Past; Present and Future,It s an online Math and Science course offered by Coursera. Price: Free. Duration: 15 weeks.  Click to learn more and find similar courses.,Global Sustainable Energy: Past; Present and Future; Coursera; online Math and Science courses,N/A,Online Course - Global Sustainable Energy: Past; Present and Future,Coursera,Free,15 weeks,Yes,Wendell A. Porter,This general education course will cover concepts of work and energy and their relationship with our modern society. Each aspect of this relationship with energy will be analyzed including consumptive patterns for the residential; commercial; industrial; and transportation sectors of our economy. Geological sources for fossil fuels will be examined as will the differences between reserves and production. Energy capacities and limitations for new sources of renewable energies will also be examined. All of these topics will be examined within a national and international context.,Appropriate for all,?
https://redhoop.com/craftsy-contemporary-english-over-piping-6415-2.html,Online Course - Contemporary English Over-Piping,It s an online Crafts and Hobbies course offered by Craftsy. Price: $39 Click to learn more and find similar courses.,Contemporary English Over-Piping; Craftsy; online Crafts and Hobbies courses,N/A,Online Course - Contemporary English Over-Piping,Craftsy,$39,N/A,N/A,Ceri DD Griffiths,Learn how to make sophisticated cakes that are fit for royalty with royal icing maestro Ceri and his modern take on classic over-piping. Ceri walks you through techniques for sweeping scrolls; beautiful barrels and stacked line work that you can use time and again to wow friends and clients. Pipe darling miniature roses; perfect for finishing cakes; cupcakes and cookies. Make a pastillage dome with over-piped lattice work. And learn to control your icing consistency for impressive results on every project.,Appropriate for all,?
https://redhoop.com/khan-academy-colored-shadows-13044-2.html,Online Course - Colored shadows,It s an online Other course offered by Khan Academy. Price: Free Click to learn more and find similar courses.,Colored shadows; Khan Academy; online Other courses,N/A,Online Course - Colored shadows,Khan Academy,Free,N/A,No,N/A,Have fun with colored light bulbs and experiment with different properties of light! Developed and demonstrated by Exploratorium Senior Scientist Paul Doherty.,Appropriate for all,?
https://redhoop.com/creativelive-think-like-a-10k-wedding-photographer-9394-2.html,Online Course - Think Like a 10K Wedding Photographer,It s an online Arts and Photography course offered by creativeLIVE. Price: $149 Click to learn more and find similar courses.,Think Like a 10K Wedding Photographer; creativeLIVE; online Arts and Photography courses,N/A,Online Course - Think Like a 10K Wedding Photographer,creativeLIVE,$149,N/A,No,Scott Robert Lim,Ready to break into the business of high end wedding photography; but don t know how to begin establishing yourself as a luxury brand? Acclaimed photographer Scott Robert Lim will teach you the ins and outs of upscale photography; from marketing yourself to affluent clients to managing your business. Scott will reveal his 25  money shots;  handing you his tried-and-true playbook for delighting every bride and groom. Not only will this workshop arm you with the mindset and skills you need to boost your prices (and your wallet); you ll also gain greater understanding of your distinct style and place on the luxury market.,Appropriate for all,?
https://redhoop.com/topic/top-molecular-courses.html,Molecular Online Course Guide,Guide to Molecular online courses from top universities (Stanford; MIT; Harvard); MOOC (Coursera; Udacity; edX); and other online learning companies,Molecular courses; online Molecular courses; online Molecular classes; free online Molecular courses; free online Molecular classes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/topic/top-materials-courses.html,Materials Online Course Guide,Guide to Materials online courses from top universities (Stanford; MIT; Harvard); MOOC (Coursera; Udacity; edX); and other online learning companies,Materials courses; online Materials courses; online Materials classes; free online Materials courses; free online Materials classes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/udemy-swim-butterfly-like-a-pro-in-west-swimming-technique-8309-2.html,Online Course - Swim Butterfly Like a Pro in WEST Swimming Technique,It s an online Sports course offered by Udemy. Price: $99. Duration: 58 mins.  Click to learn more and find similar courses.,Swim Butterfly Like a Pro in WEST Swimming Technique; Udemy; online Sports courses,N/A,Online Course - Swim Butterfly Like a Pro in WEST Swimming Technique,Udemy,$99,58 mins,Yes,Ori Sela,You are about to become a WEST swimmer. This means you will learn the right way for you to swim; according to your own body and not for someone elses. The West swimming technique was developed by a large team of swimmers; physical therapists and hydro-therapists working to rehabilitate thousands of people recovering from a stroke; a disc herniation or a car accident; with the purpose of matching the swimming style that is right for you; so you can swim correctly; without any pains; advance faster in the water; improve metabolism; heart functioning and more... The training program is customized especially for you according to your flexibility; elasticity; gender; strength; buoyancy; swimming ability; pain level; physical fitness and so on. There are 10 different training sessions; each must be performed three times. So if you work out three times a week; you will finish the program within three months and if you work out twice a week; it will take you four months and so on (working out twice a week or less is not recommended; because it wouldn’t be efficient and might cause you to quit the program. You may of course work out 4 - 5 times a week but not 6).,Appropriate for all,?
https://redhoop.com/topic/top-music-courses.html,Music Online Course Guide,Guide to Music online courses from top universities (Stanford; MIT; Harvard); MOOC (Coursera; Udacity; edX); and other online learning companies,Music courses; online Music courses; online Music classes; free online Music courses; free online Music classes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/topic/top-physics-courses.html,Physics Online Course Guide,Guide to Physics online courses from top universities (Stanford; MIT; Harvard); MOOC (Coursera; Udacity; edX); and other online learning companies,Physics courses; online Physics courses; online Physics classes; free online Physics courses; free online Physics classes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/creativelive-adobe-camera-raw-8711-2.html,Online Course - Adobe Camera Raw,It s an online Arts and Photography course offered by creativeLIVE. Price: $99 Click to learn more and find similar courses.,Adobe Camera Raw; creativeLIVE; online Arts and Photography courses,N/A,Online Course - Adobe Camera Raw,creativeLIVE,$99,N/A,N/A,Jack Davis,Get ready to master the hottest new Photoshop image-editing tool. Join award-winning photographer and Photoshop expert Jack Davis for an introduction to Adobe Camera Raw (ACR). Drawing on his Photoshop expertise Jack will demystify ACR (available both as a filter within Photoshop and an application within the Bridge application). You’ll learn about using ACR as a flexible image-polishing tool that enhances your photographs in less time. You’ll also learn about sophisticated retouching techniques from eye and teeth enhancement to skin color unifying. Jack will also cover creating special effects like high key black and whites; selective hand tinting; cross-processing; and changing depth of field. Whether you’re a Photoshop beginner or a long-time user; you’ll leave this course with the tools needed to easily create jaw-dropping images with less effort.,Appropriate for all,?
https://redhoop.com/khan-academy-color-in-organic-molecules-3473-2.html,Online Course - Color in organic molecules,It s an online Math and Science course offered by Khan Academy. Price: Free Click to learn more and find similar courses.,Color in organic molecules; Khan Academy; online Math and Science courses,N/A,Online Course - Color in organic molecules,Khan Academy,Free,N/A,No,N/A,In this tutorial; Jay explains basic color theory and shows how conjugation determines the color of organic molecules. Basic knowledge of MO theory is assumed.,Appropriate for all,?
https://redhoop.com/craftsy-button-bands-buttonholes-6470-2.html,Online Course - Button Bands & Buttonholes,It s an online Crafts and Hobbies course offered by Craftsy. Price: $39 Click to learn more and find similar courses.,Button Bands & Buttonholes; Craftsy; online Crafts and Hobbies courses,N/A,Online Course - Button Bands & Buttonholes,Craftsy,$39,N/A,N/A,Anne Hanson,Upgrade your knitting skills from pullovers to cardigans with designer Anne’s help. Learn to knit perfect button bands and create sublime buttonholes. Understand how button choices affect the look and use of your sweater. Anne; a lifelong knitter who practices the fine art of finishing; will guide you through the calculation for picking up stitches and help you execute beautiful bind-offs.,Appropriate for all,?
https://redhoop.com/coursera-fundamentals-of-global-energy-business-9373-2.html,Online Course - Fundamentals of Global Energy Business,It s an online Business course offered by Coursera. Price: Free. Duration: 6 weeks.  Click to learn more and find similar courses.,Fundamentals of Global Energy Business; Coursera; online Business courses,N/A,Online Course - Fundamentals of Global Energy Business,Coursera,Free,6 weeks,Yes,N/A,This course provides an introduction to the business of primary energy production.  We will examine the nature of demand and supply in global energy markets; and business considerations for participants in those markets.  Students taking this course will be able to identify the distinctive challenges facing enterprises engaged in development of primary energy resources.  The course is intended to provide a broad perspective of the challenges for businesses and policy authorities engaged in diverse but integrated global energy markets.,Appropriate for all,?
https://redhoop.com/topic/top-ecommerce-courses.html,Ecommerce Online Course Guide,Guide to Ecommerce online courses from top universities (Stanford; MIT; Harvard); MOOC (Coursera; Udacity; edX); and other online learning companies,Ecommerce courses; online Ecommerce courses; online Ecommerce classes; free online Ecommerce courses; free online Ecommerce classes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/topic/top-personal-development-courses.html,Personal Development Online Course Guide,Guide to Personal Development online courses from top universities (Stanford; MIT; Harvard); MOOC (Coursera; Udacity; edX); and other online learning companies,Personal Development courses; online Personal Development courses; online Personal Development classes; free online Personal Development courses; free online Personal Development classes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/topic/top-filemaker-courses.html,Filemaker Online Course Guide,Guide to Filemaker online courses from top universities (Stanford; MIT; Harvard); MOOC (Coursera; Udacity; edX); and other online learning companies,Filemaker courses; online Filemaker courses; online Filemaker classes; free online Filemaker courses; free online Filemaker classes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/udemy-java-multithreading-201-2.html,Online Course - Java Multithreading,It s an online Technology course offered by Udemy. Price: Free. Duration: 3 hours.  Click to learn more and find similar courses.,Java Multithreading; Udemy; online Technology courses,N/A,Online Course - Java Multithreading,Udemy,Free,3 hours,Yes,John Purcell,Discover how to write effective multi-threaded code in Java; learn why problems can occur with Java multithreading and how to fix those problems.,Appropriate for all,?
https://redhoop.com/pluralsight-moving-from-vb6-to-vbnet-6726-2.html,Online Course - Moving from VB6 to VB.NET,It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 02:07:53.  Click to learn more and find similar courses.,Moving from VB6 to VB.NET; PluralSight; online Technology courses,N/A,Online Course - Moving from VB6 to VB.NET,PluralSight,Free Trial,02:07:53,Yes,Dr. Joe Hummel,Visual Basic 9.0; hitting the scene in late 2007; is a sophisticated and mature programming language. Combined with the latest release of the .NET Framework and Visual Studio; the result is an incredibly powerful programming environment. This mini-course will start the VB6 developer down the path to VB.NET; presenting a variety of topics including tool support; porting options; thinking the  VB.NET-way  vs. the  VB6-way ; and some of the major differences of VB.NET and .NET over VB6 and COM. Along the way; we ll see many VB6 and VB.NET coding examples involving GUIs; data access; classes; and OOP.,Beginner,?
https://redhoop.com/learnable-a-beginners-guide-to-production-linux-11419-2.html,Online Course - A Beginner’s Guide to Production Linux,It s an online Technology course offered by Learnable. Price: Subscription. Duration:   2h 25m .  Click to learn more and find similar courses.,A Beginner’s Guide to Production Linux; Learnable; online Technology courses,N/A,Online Course - A Beginner’s Guide to Production Linux,Learnable,Subscription,2h 25m,No,Andrew Taylor,A beginner s guide to production Linux is a course aimed at users and developers who want to start running their own web server. Whilst it s pretty easy to get a virtual private server and get it running with Linux; straight out of the box many systems won t be suitable for a production environment; and; may even be susceptible to being hacked. The course covers configuring and securing a base CentOS 5 install; installing PHP and MySQL and configuring them to work with the Nginx web server. What you ll learn Configuring and securing a base CentOS 5 install Run production ready servers that can be used commercially to host PHP web applications Who should do this This course will help Linux users and LAMP developers transition from running local systems which do what they need; to running production ready servers that can be used commercially to host PHP web applications. It will give the very best start to continued learning and ensure students will be starting with a system which is fundamentally secure and configured with continued work in mind. As the course moves at a pretty rapid pace; it s essential that you are familiar with command line or console Linux. It s also essential you have a fundamental understanding of what a web server is; how the internet functions on a basic level with some knowledge about TCP/IP connections; domain names and domain name resolution. It s probably also a good idea to have an idea about Vi. All of the videos use Vi extensively; and although you can substitute for Nano or another editor; being able to use Vi will help you follow along. There is however a brief introduction to Vi included with the course.,Appropriate for all,?
https://redhoop.com/creativebug-yarn-birds-7867-2.html,Online Course - Yarn Birds,It s an online Crafts and Hobbies course offered by creativebug. Price: Subscription. Duration: 12 mins.  Click to learn more and find similar courses.,Yarn Birds; creativebug; online Crafts and Hobbies courses,N/A,Online Course - Yarn Birds,creativebug,Subscription,12 mins,No,Nicole Blum,These charming birdies are made from extra-fuzzy yarn; feathers; and your child’s imagination. Nicole and her daughter show you how to create them; along with a yarn-wrapped branch. So these little guys can perch anywhere that will benefit from some fuzzy cuteness.,Appropriate for all,?
https://redhoop.com/provider/skillshare-online-courses.html,SkillShare Video Courses,173 SkillShare Video Courses,Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC,N/A,SkillShare Video Courses,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/udemy-how-to-help-your-child-recover-from-an-eating-disorder-8847-2.html,Online Course - How to Help Your Child Recover From an Eating Disorder,It s an online Health and Fitness course offered by Udemy. Price: $24. Duration: 3 hours.  Click to learn more and find similar courses.,How to Help Your Child Recover From an Eating Disorder; Udemy; online Health and Fitness courses,N/A,Online Course - How to Help Your Child Recover From an Eating Disorder,Udemy,$24,3 hours,Yes,Dr. Dana Udall-Weiner,This course; based on the latest research in the field as well as my extensive clinical experience; will help you understand what eating disorders are; why they develop; and which treatments work best. The course is divided into 6 lectures; which range in length from 15 to 40 minutes. All lectures contain Power Point slides to reinforce key points; some include worksheets to help you evaluate your child s functioning and gain clarity about how to effectively intervene.  This is a great resource for any parent interested in empowering their child to protect and sustain their sense of resilience; self-esteem; and body image.   -Jane Shure; PhD; LCSW; author of Inside/Outside Self-Discovery for Teens: Strategies to Promote Resilience; Relationships; & Positive Body Image and Co-editor of Effective Clinical Practice in the Treatment of Eating Disorders: The Heart of the Matter,Appropriate for all,?
https://redhoop.com/learnable-photoshop-cs6-for-web-design-11430-2.html,Online Course - Photoshop CS6 for Web Design,It s an online Design course offered by Learnable. Price: Subscription. Duration:   5h 22m .  Click to learn more and find similar courses.,Photoshop CS6 for Web Design; Learnable; online Design courses,N/A,Online Course - Photoshop CS6 for Web Design,Learnable,Subscription,5h 22m,No,Killersites,Are you a graphic designer who wants to learn how to convert your Photoshop designs to the Web? Learn how to take your Photoshop designs and convert them into web pages. This course teaches you everything you need to know to build real web layouts with Photoshop. What you ll learn If you re going to venture into web design or even web programming; you ll need to learn how to prepare images for the Web. Who should do this This course is for beginners to web design; but you need some basic HTML and CSS skills.,Appropriate for all,?
https://redhoop.com/pluralsight-vbnet-fundamentals-6727-2.html,Online Course - VB.NET Fundamentals,It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 04:52:36.  Click to learn more and find similar courses.,VB.NET Fundamentals; PluralSight; online Technology courses,N/A,Online Course - VB.NET Fundamentals,PluralSight,Free Trial,04:52:36,Yes,Rob Windsor,This course is intended for those who are new; or fairly new; to the .NET Framework and programming with Visual Basic. it has a strong focus on the language features and the integration with the Framework Class Libraries (FCL). The course is intended to give you a solid foundation so that you ll be prepared to watch courses on building full applications with technologies like WPF and ASP.NET.,Beginner,?
https://redhoop.com/udemy-getting-started-with-google-analytics-206-2.html,Online Course - Getting Started with Google Analytics,It s an online Technology course offered by Udemy. Price: Free. Duration: 3 hours.  Click to learn more and find similar courses.,Getting Started with Google Analytics; Udemy; online Technology courses,N/A,Online Course - Getting Started with Google Analytics,Udemy,Free,3 hours,Yes,Eugen Oprea,With the  Google Analytics Training: Getting Started with Google Analytics  I would like to help you get started with Google Analytics and be able to get actionable insights from it. You will learn how to start tracking conversion rates and what data you need to analyze in order to improve them. This Google Analytics training course will help you master the basics and see what it takes to turbocharge your website performance. Want more details? Here is what you will get:</p> Step by step instructions on how to get started and implement Google Analytics Crystal clear advice on what to do before getting started with Google Analytics Details on how to interpret data from Google Analytics The most important reports in Google Analytics and why they really matter Advice about how to translate raw data into actionable insights With each lesson you get; you will be able to track your progress over time and find your way to become an Analysis Ninja. Best of all; it s FREE! So; signup today! So; sign up for Google Analytics Training course today!,Appropriate for all,?
https://redhoop.com/topic/top-food-courses.html,Food Online Course Guide,Guide to Food online courses from top universities (Stanford; MIT; Harvard); MOOC (Coursera; Udacity; edX); and other online learning companies,Food courses; online Food courses; online Food classes; free online Food courses; free online Food classes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/topic/top-fitness-courses.html,Fitness Online Course Guide,Guide to Fitness online courses from top universities (Stanford; MIT; Harvard); MOOC (Coursera; Udacity; edX); and other online learning companies,Fitness courses; online Fitness courses; online Fitness classes; free online Fitness courses; free online Fitness classes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/topic/top-edi-courses.html,EDI Online Course Guide,Guide to EDI online courses from top universities (Stanford; MIT; Harvard); MOOC (Coursera; Udacity; edX); and other online learning companies,EDI courses; online EDI courses; online EDI classes; free online EDI courses; free online EDI classes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/creativebug-beg-sewing-market-tote-bag-7381-2.html,Online Course - Beg. Sewing: Market Tote Bag,It s an online Crafts and Hobbies course offered by creativebug. Price: Subscription. Duration: 37 mins.  Click to learn more and find similar courses.,Beg. Sewing: Market Tote Bag; creativebug; online Crafts and Hobbies courses,N/A,Online Course - Beg. Sewing: Market Tote Bag,creativebug,Subscription,37 mins,No,Cal Patch,Whether you aspire to make more of your own clothes or just want to fix a hem – you’ll never regret learning how to use a sewing machine. In this class; Cal will introduce you to the basics – including how to use your machine and sew a humble seam. Then she ll teach you how to make a lined tote bag with a pocket and boxed corners. It’s a perfect first sewing project to launch a serious sewing habit.,Appropriate for all,?
https://redhoop.com/coursera-the-language-of-hollywood-storytelling-sound-and-color-3801-2.html,Online Course - The Language of Hollywood: Storytelling; Sound; and Color,It s an online Humanities course offered by Coursera. Price: Free. Duration: 5 weeks.  Click to learn more and find similar courses.,The Language of Hollywood: Storytelling; Sound; and Color; Coursera; online Humanities courses,N/A,Online Course - The Language of Hollywood: Storytelling; Sound; and Color,Coursera,Free,5 weeks,Yes,Scott Higgins,This history course explores how fundamental changes in film technology affected popular Hollywood storytelling. We will consider the transition to sound; and the introduction of color. Each change in technology brought new opportunities and challenges; but the filmmaker s basic task remained the emotional engagement of the viewer through visual means. We will survey major directors and genres from the studio era and point forward to contemporary American cinema. Our aim is to illuminate popular cinema as the intersection of business; technology; and art. Through film history; we will learn about the craft of filmmaking and how tools shape art. This online educational experience is not equivalent to a college course. Subtitles for all video lectures available: Turkish (provided by Koc University); English,Appropriate for all,?
