@relation UmichDemo-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last

@attribute URL {http://open.umich.edu/,http://open.umich.edu/education,http://open.umich.edu/education/lsa,http://open.umich.edu/education/tcaup,http://open.umich.edu/education/business,http://open.umich.edu/education/dent,http://open.umich.edu/education/soe,http://open.umich.edu/education/si,http://open.umich.edu/education/law,http://open.umich.edu/education/engin,http://open.umich.edu/education/med,http://open.umich.edu/education/mlibrary,http://open.umich.edu/education/mtd,http://open.umich.edu/education/nursing,http://open.umich.edu/education/pharmacy,http://open.umich.edu/education/sph,http://open.umich.edu/education/rackham,http://open.umich.edu/education/ssw,http://open.umich.edu/education/umflint,http://open.umich.edu/education/student-orgs-projects,http://open.umich.edu/privacy-and-terms-use,http://open.umich.edu/contact,http://open.umich.edu/education/schools-colleges,http://open.umich.edu/connect,http://open.umich.edu/share,http://open.umich.edu/education/engin/che/che466/fall2008/highlights,http://open.umich.edu/education/engin/che/che466/fall2008/sessions,http://open.umich.edu/education/law/household-politics-conflict-early-modern-england/2012/materials,http://open.umich.edu/category/keywords/anatomy,http://open.umich.edu/category/keywords/social-work,http://open.umich.edu/education/ssw/resources/michigan-journal-social-work/2010/sessions,http://open.umich.edu/education/mtd/coursera-classical-music/summer2013,http://open.umich.edu/education/med/em,http://open.umich.edu/education/med/resources,http://open.umich.edu/education/engin/eecs,http://open.umich.edu/education/nursing/resources/gemc-nursing-redirect/2012,http://open.umich.edu/education/nursing/palliative-care/palliative-care-redirect/2012,http://open.umich.edu/education/student-orgs/michigan-wikipedians/2012,http://open.umich.edu/education/student-orgs-projects/student-and-course-sponsored-oer-projects,http://open.umich.edu/connect/community,http://open.umich.edu/education/lsa/aaptis-491/winter2009,http://open.umich.edu/education/lsa/chemistry216/spring2012,http://open.umich.edu/education/tcaup/arch324/winter2009,http://open.umich.edu/education/business/introduction-finance/summer2012,http://open.umich.edu/education/dent/dent718/winter2008,http://open.umich.edu/education/dent/dental-materials/2008,http://open.umich.edu/education/soe/educ403/winter2008,http://open.umich.edu/education/engin/engr110/2008,http://open.umich.edu/education/engin/engr407/2009,http://open.umich.edu/education/si/coursera-ihts/summer2012,http://open.umich.edu/education/si/coursera-social-network-analysis/2012,http://open.umich.edu/education/law/household-politics-conflict-early-modern-england/2012,http://open.umich.edu/education/med/m2/cardio,http://open.umich.edu/education/med/familymed/integrative/asthma-mod/2013,http://open.umich.edu/education/nursing/n420/fall2010,http://open.umich.edu/education/pharmacy/pharm476/winter2011,http://open.umich.edu/education/sph/ehs665/fall2012,http://open.umich.edu/education/fordschool/pubpol580/fall2009,http://open.umich.edu/education/umflint/education-tech/edt585/winter2010,http://open.umich.edu/education/ssw/resources/michigan-journal-social-work/2010,http://open.umich.edu/education/lsa/physics-481/2012,http://open.umich.edu/education/dent/patient-comm-skills/2007,http://open.umich.edu/education/sph/health-disparities/fall2007,http://open.umich.edu/education/engin/me/coursera-thermodynamics/summer2013,http://open.umich.edu/education/engin/me/ghmdc/2012,http://open.umich.edu/education/engin/eheld/fast-start,http://open.umich.edu/education/engin/eecs/coursera-securing-digital-democracy/2012,http://open.umich.edu/education/engin/che/che466/fall2008,http://open.umich.edu/education/lsa/spanish103/2011,http://open.umich.edu/education/si/si680/winter2008,http://open.umich.edu/education/si/si550/winter2010,http://open.umich.edu/education/si/si507/fall2009,http://open.umich.edu/education/med/m2/neuro/fall2008,http://open.umich.edu/education/med/m1/immuno/winter2009,http://open.umich.edu/education/med/oernetwork/health-admin/org-admin/leadership-health/2012,http://open.umich.edu/education/med/em/aetc/2009,http://open.umich.edu/education/med/familymed/integrativebody/acupuncture/2013,http://open.umich.edu/education/fordschool/pubpol671/winter2010}
@attribute TITLE {'University of Michigan | Open.Michigan','Find U-M Open Educational Resources | Open.Michigan','Literature; Science and the Arts | Open.Michigan','Architecture + Urban Planning | Open.Michigan','Business | Open.Michigan','Dentistry | Open.Michigan','Education | Open.Michigan','Information | Open.Michigan','Law | Open.Michigan','Engineering | Open.Michigan','Medical | Open.Michigan','MLibrary | Open.Michigan','Music; Theatre; and Dance | Open.Michigan','Nursing | Open.Michigan','Pharmacy | Open.Michigan','Public Health | Open.Michigan','Rackham | Open.Michigan','Social Work | Open.Michigan','UM-Flint | Open.Michigan','Student Organizations and Projects | Open.Michigan','Privacy and Terms of Use | Open.Michigan','Contact | Open.Michigan',Open.Michigan,'Connect with the Community | Open.Michigan','Share Your Content | Open.Michigan','CHE 466 - Process Dynamics and Controls | Open.Michigan','Household Politics: Conflict in Early Modern England | Open.Michigan','anatomy | Open.Michigan','social work | Open.Michigan','Michigan Journal of Social Work and Social Welfare | Open.Michigan','Music / Coursera - Introduction to Classical Music | Open.Michigan','Department of Emergency Medicine | Open.Michigan','Resources | Open.Michigan','Electrical Engineering and Computer Science | Open.Michigan','Ghana Emergency Medicine Collaborative | Open.Michigan','Workshops in End-of-Life Training for Health Professionals in Children s Hospitals | Open.Michigan','Michigan Wikipedians | Open.Michigan','Student and Course-sponsored OER Projects | Open.Michigan','Community | Open.Michigan','AAPTIS/MENAS 491 - Modern Islamic Movements in Comparative Perspectives | Open.Michigan','Chemistry 216 - The Synthesis and Characterization of Carbonyl Compounds | Open.Michigan','ARCH 324 - Structures 2 | Open.Michigan','FIN / Coursera - Introduction to Finance | Open.Michigan','Advanced Topics in Removable Prosthodontics | Open.Michigan','Cariology; Restorative Sciences; and Endodontics (CRSE) Materials | Open.Michigan','EDUC 403 - Individualized Reading Instruction in the Elementary Grades | Open.Michigan','ENGR 110 - The Engineering Profession | Open.Michigan','ENGR 407 - Entrepreneurship Hour | Open.Michigan','SI / Coursera - Internet History; Technology; and Security | Open.Michigan','SI / Coursera - Social Network Analysis | Open.Michigan','Cardiovascular | Open.Michigan','Asthma | Open.Michigan','N 420 - Perspectives in Global Health | Open.Michigan','Pharm 476 - Principles of Research and Problem Solving | Open.Michigan','EHS 665/HBEHED 665: Communicating Science Through Social Media | Open.Michigan','PubPol 580 - Values; Ethics; and Public Policy | Open.Michigan','EDT 585: Open Pedagogy – A New Paradigm for Teaching and Learning | Open.Michigan','PubPol/Physics 481 - National Science Policy in the 21st Century | Open.Michigan','Patient Communication Skills | Open.Michigan','Measuring Health Disparities | Open.Michigan','ME / Coursera - Introduction to Thermodynamics: Transferring Energy from Here to There | Open.Michigan','Global Health Medical Device Compendium | Open.Michigan','Fast Start - Course for High School Students | Open.Michigan','EECS / Coursera - Securing Digital Democracy | Open.Michigan','Spanish 103 - Review of Elementary Spanish | Open.Michigan','SI 680 - Contracting and Signaling | Open.Michigan','SI 550 - Seminar on Information Policy | Open.Michigan','SI 507 / 703 - Information Policy Analysis and Design | Open.Michigan','Neurosciences | Open.Michigan','Immunology | Open.Michigan','Leadership Training Workshop for Health Professionals | Open.Michigan','Advanced Emergency Trauma | Open.Michigan','Acupuncture | Open.Michigan','PubPol 671 - Policy and Management in the Nonprofit Sector | Open.Michigan'}
@attribute METADESCRIPTION {'Open initiatives supporting free and open educational resources from the University of Michigan.','Founded in 1880; the University of Michigan School of Music; Theatre & Dance is one of the finest performing arts schools in the United States.','About the Course This course will focus on Western classical music of the eighteenth and nineteenth centuries; it is designed for people who are passionate about classical music but who have not necessarily had any advanced training or taken any college-level music courses.','Asthma is a common disorder treated in all primary care settings. There are a number of integrative therapies that can augment conventional medications and help to improve quality of life in asthma sufferers. This module will review the most common integrative treatment strategies for asthma.  View Asthma Module','This course will provide you with an introduction to the most powerful engineering principles you will ever learn: thermodynamics! Or the science of transferring energy from one place or form to another place or form.  We will introduce the tools you need to analyze energy systems from solar panels; to engines; to insulated coffee mugs.','This module acts as a readily accessible learning tool for medical students and residents to learn about acupuncture.                     Components of the module include: History and Background of Traditional Chinese Medicine (TCM) A brief synopsis'}
@attribute KEYWORDS {'open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;classical music;Coursera;Music;Western classical music','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;emergency medicine;trauma;trauma care;trauma management','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;end of life;faculty development;pediatric palliative care;symptom control;videos','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;michigan wikipedians;wikipedia','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;comparative;Islamic;Movements','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;chemistry;chromatography;laboratory;organic chemistry;spectroscopy','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;architecture;beams;concrete;Open Educational Resource;structural engineering;structures','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;business;economics;finance','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;clasp;combination;complete;dentistry;denture;dentures;fracture;overdenture;partial;post dam;prosthodontics;provisional;removable;removable partial denture;removable partial dentures;repair;rpd;stayplate;tooth supported overdenture;tooth-supported','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;alloys;amalgam;bonding systems;combination;complete;dental cement;dental ceramics;dental porcelain;dental waxes;dentistry;denture;denture alloys;dentures;glass ionomers;gold casting alloys;impression materials;impressions;operative dentistry;partial;prosthodontics;removable;removable partial dentures;rpd;waxing','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;composition;education;elementary education;elementary school instruction;fluency;individualized instruction;literacy education;literacy instruction;reading;reading assessment;reading comprehension;text-based discussion;vocabulary;writing instruction','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;engineering;engineering fields;engineering job opportunities;engineering profession','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;emerging business models;engineering;entrepreneurship','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;history;information;networks;society;technology','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;information;networks;society','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;early modern England;household politics;open textbooks;politics','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;arrhythmias;captions;cardiac electrophysiology;cardiac muscle;cardiac valves;cardiovascular;cardiovascular disease;circulatory system;coronary arteries;EKG;heart disease;medicine;Open Educational Resource;pericardium;peripheral vasculature;stroke;videos','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;asthma;family medicine;integrative medicine;module;treatment','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;global health;health inequities;human rights;nursing;women s studies','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;proposal writing;research methods;research proposals;study design','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;blog;environmental health;public health;science;social media','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;american politics;ethics;politics;public policy;values','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;education;open content;open pedagogy;social media;technology in education','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;social welfare;social work;social work journal;student journal','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;physics;science policy','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;communication techniques;cross-cultural communication;interviewing patients;patient communication;patient interaction','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;health disparities;health disparity;measuring health disparity;public health;public health practice','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;chemical engineering;Coursera;energy;mechanical engineering;thermodynamics','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;design;engineering;global health;global initiatives;mechanical engineering;medical devices','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;Agriculture;botany;bridge materials;capacity building;computer skills;development;economic development;eheld;engineering;english;foundational skills;labs;life skills;mathematics;physics;usaid','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;Computer Science;democracy;information;networks;society','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;chemical engineering;chemical modeling;chemical process control;process controls;process dynamics','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;spanish;spanish culture;spanish language','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;contract design;contracting;incentive centered design;incentive centered design methodology;intellectual property;screening policies;signaling','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;data security;information control;information environments;information policy;information science;intellectual property;privacy','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;copyright;digital governance;freedom of information;government regulations;information policy;intellectual property;privacy;telecommunications policy','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;nervous system diseases;neuroanatomy;neurologic lesions;neurophysiology;neuroscience','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;antibodies;chemokines;cytokines;diabetes;histology;immune system;immunology;leukocytes;Open Educational Resource;virtual microscopy','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;action plan;change;ethics;leadership;management;managing change;power','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;emergency medicine;healthoernetwork;trauma;trauma care;trauma management','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;acupuncture;family medicine;integrative body-based therapies','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu;nonprofit;nonprofit organizations;nonprofit sector;philanthropy;policy'}
@attribute SOCIALTAGS {education;opencourseware;ocw;}
@attribute COURSENAME {N/A,'Music / Coursera - Introduction to Classical Music','Chemistry 216 - The Synthesis and Characterization of Carbonyl Compounds','ARCH 324 - Structures 2','FIN / Coursera - Introduction to Finance','EDUC 403 - Individualized Reading Instruction in the Elementary Grades','ENGR 407 - Entrepreneurship Hour','SI / Coursera - Internet History; Technology; and Security','SI / Coursera - Social Network Analysis','N 420 - Perspectives in Global Health','Pharm 476 - Principles of Research and Problem Solving','EHS 665/HBEHED 665: Communicating Science Through Social Media ','PubPol 580 - Values; Ethics; and Public Policy','EDT 585: Open Pedagogy – A New Paradigm for Teaching and Learning','PubPol/Physics 481 - National Science Policy in the 21st Century','Measuring Health Disparities','ME / Coursera - Introduction to Thermodynamics: Transferring Energy from Here to There','Fast Start - Course for High School Students','EECS / Coursera - Securing Digital Democracy','CHE 466 - Process Dynamics and Controls','Spanish 103 - Review of Elementary Spanish','SI 550 - Seminar on Information Policy','SI 507 / 703 - Information Policy Analysis and Design','Advanced Emergency Trauma','PubPol 671 - Policy and Management in the Nonprofit Sector'}
@attribute PROVIDER {N/A,'University of Michigan; Ann Arbor'}
@attribute PRICE {N/A,Free}
@attribute DURATION {N/A,' 8 weeks',' 1 hour lecture and 4 hour lab- twice a week',' Two lectures; one recitation weekly',' 3 hour lecture and one discussion class weekly',' 2-hour lecture; once a week',' 90 minute class; twice a week',' 1 hour meeting weekly',' Meets twice a week for 1.5 hours',' Two semester online course',' This is a self-paced; interactive CD-ROM course. The complete Measuring Health Disparities course is available as a Windows executable download.',' 8 weeks',' Two hour lecture; twice a week',' Three hour class - once a week',' 3-hour class; once a week',' Meets twice a week for 1.5 hours  '}
@attribute CERTIFICATE {N/A,No}
@attribute INSTRUCTOR {N/A,' Kevin Korsyn',' Ginger Shultz',' Peter von Buelow',' Gautman Kaul',' Annemarie Sullivan Palinscar',' Doug Neal',' Charles Severance',' Lada Adamic',' Jody Lori',' Kathleen Stringer',' Andrew Maynard',' John Chamberlin; PhD',' Garin Fons',' James J Duderstadt',' Sam Harper and John Lynch',' Professor Margaret S. Wooldridge                      University of Michigan                      Arthur F. Thurnau Professor                      Departments of Mechanical and Aerospace Engineering',' J. Alex Halderman',' Peter Woolf',' Tatiana Calixto',' Victor Rosenberg',' Steven J. Jackson',' Neel Hajra'}
@attribute DESCRIPTION {N/A,'About the Course This course will focus on Western classical music of the eighteenth and nineteenth centuries; it is designed for people who are passionate about classical music but who have not necessarily had any advanced training or taken any college-level music courses.','CHEM 216 builds on the experimental approach started in CHEM 211. Students participate in planning exactly what they are going to do in the laboratory by being given general goals and directions that have to be adapted to fit the specific project they will be working on.','This course covers the basic principles of elastic behavior for different materials such as wood; steel; concrete; and composite materials and compares the properties and applications of materials generally.','This course is primarily devoted to the fundamental principles of valuation. We will learn and apply the concepts of time value of money and risk to understand the major determinants of value creation. We will use both theory and real world examples to demonstrate how to value any asset.','This course explores techniques for assessment of reading and writing skills and for development of individualized instruction in classroom settings; develops strategies for meeting the needs of individual students through the evaluation; utilization; and adaptation of commercial reading materials and through the formation of principles and techniq','This seminar series is designed to expose students to entrepreneurship through interaction with experienced entrepreneurs; business leaders; and venture capitalists as well as individuals involved in emerging business models; new venture creation; and technology commercialization.','The impact of technology and networks on our lives; culture; and society continues to increase. The very fact that you can take this course from anywhere in the world requires a technological infrastructure that was designed; engineered; and built over the past sixty years.','Everything is connected: people; information; events and places; all the more so with the advent of online social media. A practical way of making sense of the tangle of connections is to analyze them as networks.','This course introduces the student to global health concepts and the network of organizations working to advance health care internationally.  Emphasis for this course is on the global burden of disease and determinates of health. It will provide the student with a broad introduction to programs; systems and policies affecting global health.','This is an introductory course in research methods and proposal writing. The course is designed to give students experience in hypothesis and specific aims development and an overview of the use of the scientific study design for solving health-related problems.','Each semester; ten Master of Public Health students from the University of Michigan participate in a course on Communicating Science through Social Media.','This course seeks to make students sensitive to and articulate about the ways in which moral and political values come into play in the American policy process; particularly as they affect non-elected public officials who work in a world shaped by politics.','The main objective of this course is to explore and critique the role of an open pedagogy in education. Participants will develop an understanding of the concept of open and explore its application in; primarily; the context of educational environments as well as use and assess emerging learning technologies and social media.','This lecture course aims to introduce students to how science and technology issues both shape and are shaped by public policy. Issues such as global climate change; energy sustainability; human genomics; and exponentially evolving technologies (e.g; info-; bio-; and nano-) are among the most challenging and complex facing contemporary society.','Measuring Health Disparities is designed to be accessible to a broad audience of practitioners across all sectors of the public health workforce. In contains audio and interactive elements and focuses on some basic issues for public health practice - how to understand; define; and measure health disparity. The material is divided into four parts.','This course will provide you with an introduction to the most powerful engineering principles you will ever learn: thermodynamics! Or the science of transferring energy from one place or form to another place or form.  We will introduce the tools you need to analyze energy systems from solar panels; to engines; to insulated coffee mugs.','Fast Start is a two-week intensive program for high school students in Liberia designed to spark interest in careers in engineering in agriculture. The course; which includes five regional camps of 80 students each; is modeled after the M-STEM program at University of Michigan.','Computer technology has transformed how we participate in democracy. The way we cast our votes; the way our votes are counted; and the way we choose who will lead are increasingly controlled by invisible computer software. Most U.S.','() This course uses an open textbook University of Michigan Chemical Engineering Process Dynamics and Controls. The articles in the open textbook (wikibook) are all written by teams of 3-4 senior chemical engineering students; and are peer-reviewed by other members of the class.','SPANISH 103 is an introductory course to the Spanish language and culture. This course uses a task and content-based approach to learning which integrates grammar in a functional use through listening; speaking; reading; and writing. Language use is encouraged through communicative activities rather than a sequence of linguistic units.','This seminar provides students an opportunity to do in-depth research into an information policy topic of their interest. Students will gain an understanding of current United States Government Policy in areas involved with information and information technology. Policies are forming and changing daily.','This course introduces students to the conceptual; institutional; and practical foundations of information policy analysis and design. The course explores the regulatory histories; paradigms; processes; and actors shaping the ongoing development of the information field.','In 2009; the University of Michigan Department of Emergency Medicine working with global health partners at Komfo Anokye Teaching Hospital (KATH); Kwame Nkrumah University of Science and Technology (KNUST); Ghana College of Physicians and Surgeons; and the Ghana Ministry of Health established the Ghana Emergency Medicine Collaborative.','The nonprofit sector has emerged as one of the cornerstones of American society; and yet remains very much a work in progress. The “third sector” faces unique and evolving pressures in areas such as social enterprise; philanthropy; mission focus; performance measurement; sector blur; and more.'}
@attribute LEVEL {N/A,' Undergraduate',' Graduate', Graduate,' Masters; Ph.D.'}
@attribute ISVALID? {no,yes}

@data
http://open.umich.edu/,'University of Michigan | Open.Michigan','Open initiatives supporting free and open educational resources from the University of Michigan.','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu',education;opencourseware;ocw;,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,no
http://open.umich.edu/education,'Find U-M Open Educational Resources | Open.Michigan','Open initiatives supporting free and open educational resources from the University of Michigan.','open;oer;ocw;education resources;course;materials;courseware;open courseware;dscribe;curriculum;open source;knowledge;health;health sciences;medical;medicine learning;global community fair;use itunes;u;educommons;michigan;university of michigan;umich;open.michigan;open.umich.edu;open.umich;open.michigan.edu',education;opencourseware;ocw;,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,no
